id,Text1,Text2,Class
200041,Two young boys giggling at life.,Boys giggle,Duplicate
222740,There are several people in a park.,There are people talking at the park.,Neutral
45122,Two young boys are playing in the sand near the ocean.,2 boys play together by the water 's edge,Duplicate
495391,A rainy day with a man walking his dog with a woman at the back with a red umbrella.,It is snowing outside.,Conflict
70423,Two children run towards the lagoon.,There are kids playing chess on the patio.,Conflict
66196,A dog jumps to catch a red Frisbee in the yard.,A dog is sleeping on a bed.,Conflict
396601,Two Bicyclers with backpacks going through the fields with mountains in the background.,The bicyclers are exploring the outdoors.,Duplicate
110690,"A man on a white horse looks into the distance , as does a man in a red hat standing nearby.",A man on a horse and a man nearby look into the distance at a tornado.,Neutral
49385,A man wearing a shirt with an animal pattern on it and a purple tie is singing in a microphone.,A bartender listens as a lounge singer talks about her problems.,Conflict
309897,"Two dark-skinned men , one of them with a knife , stand in front of some foliage.","Two men , dressed in camouflage , are standing in front of a line of trees.",Neutral
14887,Three men working in a shop by stocking items.,Children are playing in the grass..,Conflict
380963,A man walks towards an inflated chute.,The man is getting his daily exercise.,Neutral
446667,A young blond boy with long hair with a large innertube drapped around his body.,A young boy wants to go swimming with a large innertube drapped around his body..,Neutral
99306,two very muddy men drilling for oil The guys are working at an oil rig..,two very muddy men drilling for oil There are a lot of men looking very muddy drilling oil,Neutral
428815,A girl stands on a street with a homemade ' free car wash ' sign.,A cheerleader holding a sign advertising ` free car washes '.,Neutral
53225,Three police officers on motorcycles on the street with pedestrians walking on the sidewalk in the background.,Three motorcycle cops riding their beat,Neutral
230551,"A Caucasian boy in a yellow shirt and brown pants is standing in front of some lockers , next to a sitting African-American girl in a pink jacket and dark jeans.",Two girls in blue are hugging in front of some lockers.,Conflict
235382,A group of women digging on a hillside.,A group of women are sitting in lawn chairs.,Conflict
121279,Multiple people are horseback riding on a track.,One people is riding a monkey.,Conflict
100572,"Two men , one with yellow shirt and hat , are using a two-person saw.",a child is standing,Duplicate
329184,Three teenagers outside walking down the street.,The three teenagers are not in a school.,Duplicate
473302,A man with black-rimmed glasses and a mustache is talking.,A man talks.,Duplicate
278558,"Two shadowy figures standing under a bridge , two cans at their feet.",The two people are standing atop the bridge.,Conflict
255131,"Inside a sunny room , an older woman in a blue shirt is handing a loaf of bread over a pile of bagged bread to a smiling woman with eyes closed , in flower shirt and duster sweater , as a man in a red shirt and glasses stands between them and watches.",Inside a sunny room there is an older woman handing a loaf of bread over a pile of bagged bread to another woman with her eyes closed as a man watches them.,Duplicate
111779,A person snowboarding on down a mountain covered with fresh powdered snow with pine trees in the background.,The person snowboarding is female.,Neutral
381139,A young teen performing a skateboard trick at a construction site caught in midair flipping his board.,The teen is doing homework.,Conflict
147767,This woman is playing tennis.,A woman is playing a game.,Duplicate
324488,Six people stand at the railing at the El Tambor.,Six people are watching a concert at the El Tambor.,Neutral
485961,"People standing on an observation deck looking out over Paris , the Effie tower is to the right.",A tourist takes pictures infront of the Eiffel tower,Duplicate
447904,"Two dogs run through the water near a beach , with land on the horizon.",Both dogs are racing towards a frisbee.,Neutral
329319,A guy in a white hat and glasses is eating.,a guy is hungry,Neutral
450571,"Two construction workers sitting on some pipes while one waves , obscuring his face.",The construction workers are climbing some scaffolding.,Conflict
406166,People are sitting around a table with colorful bowls and plates.,The friends are playing poker at the table.,Neutral
77358,Crowd of people stare up and take photos of something.,A crowd of people has gathered.,Duplicate
494618,A man and woman sit by a pile of luggage.,Some people sit down to eat lunch.,Neutral
427585,Women and children with strollers in a library.,Women and their kids are walking in the library.,Conflict
334670,A skateboarder jumps off his skateboard in midair in hopes of landing back on it.,A skateboarder jumps.,Duplicate
275593,A group of children in a circle are raising their hands.,A group of adults sit in a circle.,Conflict
204654,A gang of people are performing on a street.,There is a flash mob on the street.,Neutral
93685,A brown and white dog running in a field of grass.,The dogs are running loose in the city.,Conflict
99233,Two children eating food.,The children have plates of food.,Neutral
364951,An early morning rush hour in the middle of the city.,It was Rush hour in the middle of the city.,Duplicate
167688,A woman poses as a street artist paints her picture.,Creating art on the street.,Duplicate
201339,Two older men work to repair a stone fence near a cottage.,Two older men working on fence owned by government,Neutral
399307,Six U.,S.soldiers stand in front of a foreign flag making obscene gestures.The flag is American.,Conflict
458599,"A woman prepares food under a green , blue and yellow umbrella.",The woman rides the ferris wheel.,Conflict
488961,People on a crowded beach.,The beach is full of swimmers.,Duplicate
155632,A shirtless man is getting ready to hit a tennis ball.,A human with no shirt,Duplicate
295337,A small dog fetching a small stick.,An animal fetching a wooden piece.,Duplicate
510772,A German-shepherd dog runs through deep snow that has covered the grass.,A dog running through snow.,Duplicate
5161,A man driving a cart with an advertisement asking you to place your ad on the back of his bike.,The man is advertising Google.,Neutral
